"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Smoc2",44.9900779832266,-1.29570937975445,0.830136414693571,-1.56083910646509,0.118561717839296,0.352711041965086,44.9900779832266,0.682593758823555,0.821815379605918,0.830592582911841,0.406203826217193,0.626912039492708,44.9900779832266,-3.67650816719335,0.834161890105868,-4.40742763581149,1.04605532403736e-05,0.000650783599134716
"Pms2",318.984223563935,0.0925101542233389,0.227504016502069,0.406630861492934,0.684279127078628,0.851981393459118,318.984223563935,0.014514840893502,0.227314212401036,0.0638536444342266,0.949086763290918,0.9753477389725,318.984223563935,0.297997986581816,0.216581084671857,1.37591880211199,0.168846773406979,0.352784091620198
"Msra",123.929203191768,-0.688527023935677,0.253798584592676,-2.71288756413162,0.0066699733591862,0.0856117775584384,123.929203191768,-0.641981889260906,0.252785178418968,-2.53963421936424,0.0110968457482865,0.0838757033965085,123.929203191768,-0.573167305042114,0.241172928751158,-2.37658226406293,0.017473864543736,0.0858228765342197
"Tmem126b",191.94503142243,-0.856104991444188,0.292308162677466,-2.92877552102032,0.00340300087416646,0.0613996274998181,191.94503142243,-0.92214665604751,0.291979848803292,-3.15825444744566,0.00158716958296322,0.0281472448754559,191.94503142243,-0.647123900063231,0.278205101185204,-2.32606770079472,0.0200149393022427,0.0936580698545141
"Slc27a3",259.279813028901,-0.352504738736633,0.504373279733423,-0.698896537348176,0.484616691628257,0.721842611514292,259.279813028901,-0.434207099364296,0.504257124082729,-0.861082726702457,0.389192481933735,0.611857068413711,259.279813028901,-1.24720022368031,0.481396897627476,-2.59079406167142,0.00957547741076106,0.0592160838248314
"Mtrr",323.918097019363,0.393449382575351,0.216516071289249,1.81718327065769,0.0691890556848786,0.26845176525311,323.918097019363,0.175624636704882,0.216518532773325,0.811129811639472,0.417291127464754,0.635447911550663,323.918097019363,0.572315775985182,0.206199879045175,2.77553885402521,0.00551103139620287,0.0424693425685388
"Cit",109.269309846319,-0.0964631821135466,0.404532673588648,-0.238455848962242,0.811527555169116,0.913871534678574,109.269309846319,-0.161955241141836,0.40420029438117,-0.400680661031652,0.688655250792351,0.833310845265023,109.269309846319,-0.310417418371792,0.385970949891088,-0.804250730422548,0.42125218591086,0.617319621134655
"Pex7",50.986144818672,-0.295993866024414,0.324265144089539,-0.91281431698586,0.361340207189551,0.623217430518563,50.986144818672,-0.78187843383837,0.326000966496748,-2.39839299324951,0.0164671871191764,0.104492931364861,50.986144818672,-0.47748008634471,0.309757821019726,-1.54146256831495,0.123204246293139,0.289159382272539
"Ptrh2",215.456177578407,-0.174130739031163,0.21716901158839,-0.801821299261613,0.422656336109896,0.674697474286479,215.456177578407,-0.2306133892395,0.216819661713477,-1.06361843486432,0.287501587752623,0.516410067618084,215.456177578407,-0.141019227567777,0.206891117176547,-0.681610837102495,0.495485060555678,0.679070505439085
"Psmd2",3269.81687848684,0.306557397967491,0.172509054788365,1.77705105592038,0.0755598399268968,0.279846707081236,3269.81687848684,0.219469518359144,0.172487575186185,1.27237870972588,0.203238594843058,0.422731913589291,3269.81687848684,0.140298495110323,0.164415171475522,0.853318424639486,0.393482745368946,0.592018112333217
"Zbtb44",361.939874867146,0.0562601805582416,0.185102589151042,0.30394053814306,0.76117319286464,0.892074177546218,361.939874867146,0.207488043329026,0.184580704064725,1.1241047344595,0.260968597053271,0.48752809304583,361.939874867146,0.250564188245131,0.176165249978578,1.42232471089276,0.154932008466205,0.33381924988413
"Wdr44",586.646350618515,-0.0685822590970352,0.242879538562546,-0.282371497833582,0.777658667550429,0.898573422314182,586.646350618515,0.249465939364078,0.242509110806584,1.02868687503886,0.303626839449317,0.532297090725125,586.646350618515,0.25402930327097,0.23121320731713,1.09867989903598,0.27190771327364,0.473561161942846
"Znhit6",363.54836477397,-0.564254434330696,0.253895612655721,-2.22238749393365,0.0262571297736679,0.168320620761942,363.54836477397,-0.379107390485269,0.253409703713091,-1.49602554649798,0.134646998090492,0.335319484319188,363.54836477397,-0.296713399061185,0.241680986049243,-1.22770683747843,0.219557038775916,0.419053962525365
"Vps53",627.98978914335,0.125412124141832,0.126831823843284,0.988806439437417,0.322757853061979,0.588976695202959,627.98978914335,0.355520689020052,0.126294424487398,2.81501491822014,0.00487749696427232,0.0542229024296199,627.98978914335,0.442992674483123,0.120490673180304,3.67657232539669,0.000236388856110735,0.0058981778447824
"Pdk3",617.461801425239,-0.044097649500301,0.188709061497556,-0.233680614753478,0.815232938315847,0.915665800377434,617.461801425239,-0.125007313264482,0.188592070070234,-0.662845013673839,0.507429821000493,0.707298761286659,617.461801425239,-0.190581338104237,0.179924672637179,-1.05922848329171,0.289495736098739,0.491779909800677
"Vstm5",3.62251381417399,-0.0118794282845829,1.12216751050472,-0.0105861452709853,0.991553635889197,NA,3.62251381417399,0.463855285548688,1.10254893937435,0.420711742566191,0.673965585462968,NA,3.62251381417399,1.14859389005618,1.04557832876534,1.09852495834767,0.271975325402436,NA
"Cecr2",26.8620489617847,1.03522913121955,0.765019630799212,1.35320596954885,0.175989838715324,0.43191297990385,26.8620489617847,0.853673490457647,0.764921104763183,1.1160281565534,0.264410082432156,0.491471305206116,26.8620489617847,0.946666567754672,0.730262153848204,1.29633798323807,0.194859067965925,0.387438087459319
"B4galnt3",3.73618425429275,0.623103241922775,1.28769010952514,0.483892232543866,0.628462353188485,NA,3.73618425429275,-0.576398088353993,1.32981545177174,-0.433442164915474,0.664693573895095,NA,3.73618425429275,0.907986848928054,1.2328965869066,0.736466349709213,0.461446938926669,NA
"Chst13",8.68438550310413,0.445174123489631,1.21825129863474,0.365420602455769,0.714797464495512,0.868677276500158,8.68438550310413,-0.104786568990779,1.22147400694145,-0.0857869822814836,0.931635754961367,0.967246516893825,8.68438550310413,0.234140462796101,1.16393878288801,0.201162179865802,0.840571763060273,0.914031473012531
"Fam126a",264.372697755465,0.640499076928318,0.364339006271227,1.75797558291496,0.0787516639825303,0.284992909866849,264.372697755465,1.21028734304305,0.363706906282798,3.32764465600221,0.000875835047979505,0.0201100565203662,264.372697755465,0.598333954590039,0.347267663068278,1.72297630393647,0.0848928102639038,0.229468605765332
"Npl",116.645049146344,-2.74550469595127,0.672259681754474,-4.08399428147469,4.42681205566797e-05,0.00572718809702043,116.645049146344,-3.41714567953019,0.674348360400785,-5.06733000358936,4.03434519622611e-07,0.00014211897850342,116.645049146344,-3.1429325603863,0.64215326864429,-4.89436512099619,9.86235882322913e-07,0.000124758839113848
"Apoe",11978.4029097626,-2.616993673952,0.489731330969733,-5.34373340739708,9.10514531233609e-08,0.00011563090412683,11978.4029097626,-3.97210044931823,0.489809400693422,-8.10948185905566,5.08360689530208e-16,5.90969301578867e-12,11978.4029097626,-3.48729465208406,0.46673127795235,-7.47173977150956,7.91414009019058e-14,4.50512424634098e-10
"Trappc10",906.076001165505,0.0237638619005679,0.280355234129393,0.0847633966041813,0.932449494051689,0.969100269844549,906.076001165505,0.0971401977887958,0.280244670818805,0.34662638723861,0.728872019424511,0.859867792349294,906.076001165505,-0.0843517391223048,0.267179868703957,-0.315711432644534,0.752221548219375,0.858564801483625
"Brk1",3254.65786117872,-0.568353969517632,0.19886084672582,-2.85804862483187,0.00426255067381072,0.0688661033874449,3254.65786117872,-0.590450670240682,0.19882564695685,-2.96969067762583,0.00298099745968543,0.0402019669012101,3254.65786117872,-0.511839690656802,0.189484330640328,-2.70122436471201,0.00690847169488523,0.0483720481219363
"Nlk",83.9067936759754,0.061069190236456,0.21423766800852,0.285053467973837,0.775603178836431,0.897564768352588,83.9067936759754,0.0378285881878292,0.212821413991328,0.177748035211206,0.858920859228118,0.931260843114845,83.9067936759754,0.21447770748903,0.202112661205659,1.06117897913772,0.288608570561904,0.490992051165726
"Zfp26",180.312062957562,0.521666929418539,0.247092900695045,2.11121779683329,0.034753595821785,0.192446346513143,180.312062957562,0.433343327106451,0.246848815402029,1.75550093850233,0.07917366026908,0.248312901199543,180.312062957562,0.347409036988413,0.235923423348288,1.4725499997325,0.14087241548927,0.314385758202904
"Crispld2",89.4601953952455,-0.128501699613537,0.468798385481574,-0.274108665032056,0.784001115046126,0.901480029984171,89.4601953952455,-0.845009588910015,0.470287147216714,-1.79679498772401,0.0723681723915696,0.236913546621233,89.4601953952455,0.292048015124291,0.445877564883142,0.65499598572723,0.512470338615048,0.693012804980677
"Polk",209.593516416562,-0.387985215126964,0.283258932979609,-1.36971925667352,0.170774555164134,0.424105777656421,209.593516416562,-0.184672925641567,0.28248604217918,-0.653741771511775,0.513278186538736,0.711356460545931,209.593516416562,-0.0025076609523469,0.26923290315056,-0.00931409542816753,0.992568534509721,0.996068115063303
"Rab38",90.0788599819729,-0.754289423208482,0.558962375978883,-1.3494457867357,0.177193822520912,0.4335593529767,90.0788599819729,-1.37514851455752,0.560203405732705,-2.45473072902677,0.014099015370136,0.0967305742135936,90.0788599819729,-0.405402234026099,0.532035532064161,-0.761983381924216,0.446069922484412,0.637923133712478
"Inpp5j",5.24064489998472,-0.205567378941613,1.11677975865639,-0.184071547991641,0.85395732648971,NA,5.24064489998472,-1.91390764809423,1.15017772208741,-1.6640103623471,0.0961103586005966,NA,5.24064489998472,-2.15463284522465,1.10834174892731,-1.94401487385094,0.0518936574885473,NA
"Ppp6c",979.630194153234,0.245030904747302,0.127577288282339,1.92064675496965,0.0547762564747638,0.241528923301776,979.630194153234,0.0266344595047555,0.127576662335249,0.208772192478001,0.834626080172026,0.918705461853355,979.630194153234,0.203012346813476,0.121618993213125,1.66924870408783,0.0950681014839855,0.245709497252026
"Ero1a",1379.61546851926,-0.145310585571227,0.248569640224784,-0.584587021326583,0.558825436613761,0.774464710389248,1379.61546851926,-0.226164675341414,0.248528333629655,-0.910015659133794,0.362814251589771,0.587998839360252,1379.61546851926,-0.140053442482754,0.236864953795785,-0.591279715459734,0.554333018523892,0.724197580554433
"Elovl6",4.54402845088487,0.155860034412368,0.632496028745341,0.246420573930784,0.805356681489707,NA,4.54402845088487,-0.14707840622063,0.634193765525206,-0.231913989407997,0.816604818744943,NA,4.54402845088487,-0.252572179586129,0.606161227970172,-0.416674917384452,0.676916203262617,NA
"Tnnt1",13.3161260741153,-2.37785375687039,0.996866398717252,-2.385328425083,0.017063879986094,0.137937906187101,13.3161260741153,-6.68682342278817,1.20618867166065,-5.54376241453333,2.9604046000206e-08,3.12860940683995e-05,13.3161260741153,-2.63910423213487,0.956698772330692,-2.75855296197938,0.00580578964892019,0.0438419621085905
"Rcan1",510.637298642814,-0.699481953132176,0.357457064492909,-1.95682788959414,0.0503677068962479,0.230938434046641,510.637298642814,-0.431454752310123,0.357149916788653,-1.20804942694538,0.227028250876157,0.450068795435764,510.637298642814,-0.431552745709804,0.340439212912229,-1.26763524688639,0.204928238723902,0.400533561866373
"Prrx1",5.36980632475637,-1.00573568780069,0.982619732483352,-1.02352482303497,0.306059769407126,NA,5.36980632475637,-1.37722977162344,0.986763352767445,-1.39570421597124,0.162803584219327,NA,5.36980632475637,-1.85715957956101,0.962151508188676,-1.93021531822701,0.0535801643245007,NA
"Eaf2",24.1481388406977,0.784098964778286,0.622350488363269,1.25989933235274,0.207705679627032,0.471491106403341,24.1481388406977,1.64888519198186,0.616396099264097,2.67504157464726,0.00747199835897164,0.067596872313654,24.1481388406977,1.33076879835201,0.590262240623847,2.25453824887312,0.0241623272455832,0.10491536830319
"Zc3hav1",3028.71664207666,0.651565298628597,0.281577340635455,2.31398342337549,0.0206686314432331,0.149981562212649,3028.71664207666,0.995383281328108,0.281525200128045,3.53568092971919,0.000406725618561077,0.0131338480993681,3028.71664207666,0.466748417117681,0.268344841935866,1.7393604950649,0.0819713724898529,0.225069662079971
"Atf5",17.6701821375547,-0.439355759298286,0.544888671923418,-0.806322065289762,0.420057170888807,0.672471639877444,17.6701821375547,-1.07869631030228,0.5497837536616,-1.96203744311846,0.0497581251218286,0.194575040735102,17.6701821375547,-1.11878789927744,0.526484414266195,-2.12501618084325,0.0335852627586643,0.129000200356594
"Cthrc1",31.2963317030959,-1.56386968378488,0.764894911385209,-2.04455495847493,0.0408987539118003,0.208150341209587,31.2963317030959,-0.173161908274406,0.75520279335419,-0.22929193297249,0.818642023035676,0.909732263257905,31.2963317030959,-1.5511620195427,0.729593471647158,-2.12606345838148,0.0334979760413849,0.12882566156596
"Chmp3",1175.98873556621,-0.373888639417015,0.16495628903987,-2.26659220811307,0.023415148525707,0.158949674791559,1175.98873556621,-0.465346008593122,0.164885631336899,-2.82223505359489,0.00476902092549735,0.0537208025764599,1175.98873556621,-0.352480029757999,0.15717344860771,-2.24261815771285,0.0249214483182722,0.106826313668497
"Plekhb1",37.7337146195356,1.1008559147151,0.648354874852869,1.69792185948308,0.0895225109288365,0.307130987054264,37.7337146195356,-0.566210440833718,0.654095826308369,-0.865638363769013,0.386688510378317,0.609922926937577,37.7337146195356,0.0660651535860393,0.621025528852665,0.106380737210745,0.91528027582337,0.95705969326314
"Entpd2",6416.13457843976,1.02983022397307,0.833410784948155,1.23568142214183,0.216577005787961,0.481681814982602,6416.13457843976,0.986549301621217,0.833409255621906,1.18375131421481,0.236511519636165,0.460852567175732,6416.13457843976,0.430127162165239,0.794207284354545,0.541580479855212,0.58810754205897,0.748530393106917
"Fntb",168.219969074799,-0.34599496140457,0.251745790843109,-1.37438230941545,0.169323025269742,0.423028888017558,168.219969074799,-0.230053995116146,0.250917050302217,-0.916852779988675,0.359219790755492,0.584618517084222,168.219969074799,-0.140419421842534,0.239409050805515,-0.586525118286378,0.55752268698201,0.726329762134132
"Bpnt1",309.667485841908,-0.265145284537195,0.233022181453217,-1.1378542715704,0.255181338576497,0.521990390024205,309.667485841908,-0.0583893953378164,0.232427551725632,-0.251215464364319,0.80164752902888,0.901587993869721,309.667485841908,-0.258683594516824,0.221955883191579,-1.165473024626,0.243827573207804,0.446115192412556
"Serpinb10",9.81868208946465,-1.67369501207817,1.09818827852911,-1.52405106191799,0.127495956225409,0.365824822181375,9.81868208946465,-1.27871885259526,1.08572498015722,-1.17775576316766,0.238893988958524,0.462344077595664,9.81868208946465,-0.901459413309637,1.03421452553622,-0.871636774625892,0.383406562068333,0.582934057159504
"Ptpn21",13.4372391627014,0.0481956647017748,0.956542623405086,0.0503852766437199,0.959815369020178,0.981012476550384,13.4372391627014,-2.47676138159993,0.987908255371239,-2.50707630808207,0.0121734427894398,0.0891991667921856,13.4372391627014,-1.50786733416975,0.926564130619926,-1.62737503464644,0.103657470453678,0.25885946503951
"Pla2g4a",81.8263710698601,-1.64940930500654,0.761040573699635,-2.16730797543197,0.0302113787821366,0.180381624604943,81.8263710698601,-2.48119916721302,0.763326555650864,-3.25050811981431,0.0011519897874708,0.0237444703534541,81.8263710698601,-1.42310072250279,0.724024746318433,-1.96554155053272,0.0493515915060599,0.165140337945605
