"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ESRRA",-0.197654910714286,-0.325404026845638,-3.99320462387664,7.54877877819824e-05,0.000247675563844264,0.408931863534982
"PGM2",-0.226786160714286,0.0176230425055928,-3.99275655679921,7.56259646255124e-05,0.000248095517769856,0.407203359204967
"CDH5",0.231269196428571,0.162853020134228,3.99263998499275,7.56619528488292e-05,0.000248176465779604,0.406753690924574
"BM664813",0.247013839285714,0.0644333333333333,3.99259776338837,7.56749915731145e-05,0.000248176465779604,0.406590826816856
"POLR2J",-0.224779464285714,-0.154275838926174,-3.99257768371441,7.56811932537852e-05,0.000248176465779604,0.406513372765147
"SPRR1A",-0.192008928571429,-0.18902706935123,-3.99221523071923,7.5793221114031e-05,0.000248510389142453,0.40511533235625
"DPP4",-0.252182142857143,-0.023389932885906,-3.99191190868804,7.58870935167529e-05,0.000248784702652527,0.403945460944377
"JAK2",-0.232900892857143,0.027003803131991,-3.99111699204791,7.61336286234936e-05,0.000249559357317365,0.400879970959932
"AI819186",0.242087053571429,0.0817015659955257,3.98984720311783,7.65290171197157e-05,0.000250821666331302,0.395984383543563
"TRAF2",0.218086160714285,-0.0975919463087248,3.98978267212547,7.65491627792301e-05,0.000250853953550871,0.395735627455381
"ZNF333",0.239375,0.107435123042506,3.98863963047551,7.6906838906004e-05,0.000251992181049013,0.391330018259041
"RILPL1",0.244179017857143,0.0648237136465324,3.9877901494559,7.71736813649303e-05,0.000252832517814012,0.388056640247107
"SYNJ2",0.236614285714286,0.0590796420581656,3.98759468416906,7.72352058812216e-05,0.000253000066798442,0.387303529377454
"KCNK5",-0.172229464285714,-0.277196644295302,-3.98745994697374,7.72776427495626e-05,0.000253105053564697,0.386784418699151
"KAL1",0.237991071428571,0.277453467561521,3.98668016530323,7.75236777195336e-05,0.000253876761009219,0.383780425757712
"UTP15",0.231092410714286,0.141642505592841,3.9863714231668,7.76212965104227e-05,0.000254162288815638,0.382591194414831
"GPR81",0.265547321428571,0.0887407158836689,3.98633840361111,7.76317436070212e-05,0.000254162344245048,0.382464012822673
"RAD1",-0.218437053571429,-0.0583335570469799,-3.98561259331366,7.78617207099887e-05,0.000254881033081811,0.379668654409044
"C1orf131",-0.245382589285714,-0.0829208053691275,-3.98535785299025,7.7942589702556e-05,0.000255084037401249,0.378687669986682
"AMMECR1",-0.264453125,-0.0917230425055928,-3.98535130019213,7.79446709820132e-05,0.000255084037401249,0.378662436463676
"BRWD1",0.250211160714286,0.0692964205816555,3.98522278157685,7.79855013229376e-05,0.000255183388779018,0.378167544665928
"PRRC1",-0.23485625,0.0532973154362416,-3.98483478990105,7.81088893051257e-05,0.000255552821507425,0.376673580069808
"MECOM",0.217264285714286,0.0980302013422819,3.98477777978679,7.81270350896298e-05,0.000255577875025386,0.376454073698232
"STRA8",-0.160659821428571,-0.194794407158837,-3.98443870742063,7.82350412723521e-05,0.000255896843721433,0.375148602093421
"CYP4Z2P",0.257609821428572,0.202288143176734,3.98366216483255,7.84829305009206e-05,0.00025667320499885,0.372159206099788
"TRIM38",0.212043303571429,0.00895838926174496,3.98324601489803,7.86160809595501e-05,0.00025707416275125,0.370557410125668
"AW236020",0.228201339285714,0.130856375838926,3.98277605090601,7.87667072276125e-05,0.000257532151042863,0.36874866750859
"FAM90A25P",0.265631696428572,0.09925548098434,3.98216176020207,7.89640037800036e-05,0.000258142587082255,0.366384758039694
"GOLPH3L",0.253062053571429,0.382248545861298,3.98168701666538,7.91168018431323e-05,0.000258607408090335,0.364558086697127
"COL27A1",0.217515178571429,-0.0396514541387025,3.98150184627512,7.91764756349095e-05,0.000258767751914093,0.363845661558272
"FCGR1A",-0.252029464285714,-0.185431991051454,-3.98097467103731,7.93465991810611e-05,0.000259288980668378,0.361817575602769
"MAGOHB",-0.205328125,-0.159334004474273,-3.98075663591481,7.94170620944798e-05,0.000259484442091484,0.360978850205675
"CAPN7",-0.217677678571429,0.0531821029082774,-3.9804494648611,7.9516431966002e-05,0.000259774287994039,0.359797314567278
"IRX6",-0.1596125,-0.236168903803132,-3.97945386431487,7.98393199007473e-05,0.000260794175246838,0.355968316170798
"TNF",-0.204185714285715,-0.172906711409396,-3.97928496260018,7.98942204242565e-05,0.000260938528789476,0.355318822859974
"C3orf31",-0.222049107142857,-0.0755758389261745,-3.97493585177661,8.13202646658102e-05,0.000265560467619467,0.338603667832094
"FZD8",0.249730803571428,0.169216331096197,3.97467129204708,8.14077861936926e-05,0.000265810657104101,0.33758742392887
"FBXO21",0.194819642857143,0.252736017897092,3.9736011799879,8.17627122779269e-05,0.000266933785207466,0.333477486095801
"CCS",-0.239806696428571,-0.0234914988814318,-3.97298528101442,8.1967653363383e-05,0.000267567016364222,0.33111249626483
"UBXN7",-0.240296875,-0.0700163310961969,-3.97248067669845,8.21359239145657e-05,0.000268080390296027,0.329175122291828
"CCL25",-0.194533035714286,-0.1484451901566,-3.97225121805727,8.22125498376107e-05,0.000268294551284706,0.328294216680779
"PDGFD",0.2297375,0.391482326621924,3.97206899426311,8.2273450331748e-05,0.00026845734302143,0.327594682422762
"MAN1C1",0.233107142857143,0.235580760626398,3.97192868801334,8.2320370825982e-05,0.000268574480691864,0.32705608481213
"C2CD2",0.238132142857143,0.023586129753915,3.97114666635139,8.25823556114167e-05,0.000269393151477778,0.324054442016543
"NAGLU",0.229766071428572,0.0206093959731544,3.97104223267843,8.26174016695615e-05,0.000269471401938679,0.323653634897276
"RAB40B",0.208806696428572,0.107446085011186,3.97035986740142,8.28467384561305e-05,0.00027018326053252,0.321035020591514
"HIST1H4C",-0.222255803571429,-0.318268008948546,-3.96942038177498,8.31634787705399e-05,0.00027117993452168,0.317430381743279
"C10orf58",-0.236435714285714,-0.117738478747204,-3.96919160896232,8.32407813911653e-05,0.000271395686505207,0.316552742097844
"RANBP3L",0.270430357142857,0.200754138702461,3.96907536538508,8.32800863380213e-05,0.000271487510887613,0.31610681575754
"XKR6",-0.242702678571429,-0.0897883668903803,-3.96885463075129,8.33547708342829e-05,0.000271694630242082,0.315260080996219
"PACAP",-0.189026785714286,-0.236620581655481,-3.96680274285273,8.40520622416788e-05,0.000273930808172426,0.307391178318168
"BX103476",-0.244734821428571,0.00403959731543624,-3.96633279407746,8.42125410096263e-05,0.000274417116785581,0.305589480726857
"FLJ44606",0.257706696428571,0.0676145413870246,3.96520910465426,8.45974384466577e-05,0.000275634493925412,0.301282271007249
"CR627024",0.263299107142857,0.0888434004474273,3.9647630527579,8.47506865274578e-05,0.000276096888943996,0.299572827821952
"TMEM59L",0.228547321428571,0.112714988814318,3.96447035037673,8.48513919542268e-05,0.000276383965037543,0.298451177018777
"ALG5",-0.243532142857143,0.0357595078299776,-3.96444101382827,8.48614915631525e-05,0.000276383965037543,0.29833876210669
"BMP5",-0.195306696428571,-0.121923489932886,-3.9643122625266,8.49058298790594e-05,0.000276491415540949,0.297845408356928
"KBTBD13",0.257399553571429,0.100599552572707,3.96390146920986,8.5047442359551e-05,0.000276915563257288,0.29627141637591
"LINC00482",0.26451875,-0.00738993288590604,3.9625967219089,8.54987132898395e-05,0.000278347714822553,0.291273170754881
"CT45A5",-0.147989285714286,-0.146581879194631,-3.96227468937104,8.56104429120526e-05,0.000278674228276903,0.290039760615465
"SNORD21",-0.212471428571429,-0.181535570469799,-3.96211902119772,8.56645018011905e-05,0.000278812953104235,0.289443572812436
"FUT8",0.224161607142857,0.312525950782998,3.961781339889,8.57818796384068e-05,0.000279157698054046,0.288150374963762
"CDH1",-0.266769196428572,-0.154326398210291,-3.96160097446786,8.58446370030842e-05,0.000279324624715069,0.287459682597494
"C14orf139",0.228809821428571,0.122362863534676,3.96121005829311,8.59808039955662e-05,0.00027973033801922,0.285962807002035
"DYNC1LI1",-0.201401339285714,-0.0420832214765101,-3.95971890470916,8.65020965633601e-05,0.000281388745034836,0.280254229901104
"SLC2A1",-0.205130803571429,-0.236281431767338,-3.95896933504152,8.67652687491036e-05,0.000282207163491478,0.277385415257926
"ENTPD8",0.249257142857143,0.142506935123042,3.95848344981066,8.69362671396477e-05,0.000282725604919116,0.275526066939239
"DNAJC2",-0.212046875,-0.0965565995525727,-3.9581116325202,8.70673370957581e-05,0.000283114073972436,0.27410336934221
"TWF2",-0.241775,-0.151910514541387,-3.95740690955289,8.7316274269616e-05,0.000283885653289126,0.271407206267575
"AJ227862",0.229785267857143,-0.053738255033557,3.95638998325405,8.76766838215485e-05,0.00028501940119577,0.267517392785071
"BQ575680",-0.255940625,-0.0162270693512304,-3.95622781375542,8.77342886100846e-05,0.000285168620094777,0.266897169744044
"SLC24A4",-0.246651339285715,-0.144250111856823,-3.95554500235618,8.79772261036086e-05,0.000285920118123864,0.264285994214331
"NR2C2AP",-0.212280357142857,-0.229063310961969,-3.9550360401786,8.8158724345181e-05,0.000286471768881634,0.262339919237422
"SEC22B",-0.234113839285714,0.030517225950783,-3.95498550955446,8.81767631484694e-05,0.00028648928633919,0.2621467224213
"JAKMIP2",-0.244598660714286,-0.0954089485458613,-3.95495507742442,8.81876287274403e-05,0.00028648928633919,0.262030370517978
"LOC100506144",-0.205447767857143,0.139,-3.95486157697368,8.82210203477104e-05,0.000286522720870808,0.261672893212834
"ARMC2",0.225942410714286,0.0593979865771812,3.95486041075414,8.82214369129052e-05,0.000286522720870808,0.261668434492629
"STAG3L1",0.240429017857143,0.0145268456375839,3.95426264821251,8.84351988973152e-05,0.000287178694926676,0.25938321555361
"RPS19",-0.233321875,-0.143503803131991,-3.95370598928161,8.86347033980826e-05,0.000287788201519584,0.257255424637636
"BX113158",0.214988839285714,-0.0342595078299776,3.9536727229355,8.86466394296638e-05,0.000287788610394624,0.25712827517194
"PREB",-0.234045982142857,-0.270874720357942,-3.95342119279189,8.8736938263157e-05,0.000288043387717678,0.256166917863417
"MPND",0.222702678571429,0.0872968680089485,3.95305231090934,8.88695238162581e-05,0.000288435343147919,0.254757141529349
"MT1M",-0.20595,-0.0806259507829978,-3.95273026043673,8.898543044264e-05,0.000288773068188341,0.253526444087065
"LPAR3",-0.217764732142857,-0.177123937360179,-3.95199606594027,8.92502043450588e-05,0.000289593738945458,0.250721112802955
"CRIPT",-0.232946428571429,-0.0102892617449664,-3.95178666712357,8.9325856945848e-05,0.000289781071836752,0.249921096727635
"TMEM185B",-0.220161160714286,-0.118101342281879,-3.95177043913308,8.93317224079811e-05,0.000289781071836752,0.249859098735087
"GSTT1",0.256282589285714,0.190614541387025,3.95147790057414,8.94375204688142e-05,0.000290085651375491,0.248741514890016
"RFX2",0.243009375,0.0239089485458613,3.95033633111994,8.98515117005067e-05,0.000291389624317001,0.244381122769867
"A2M",-0.228796875,0.0150977628635347,-3.94903000207209,9.03274809764191e-05,0.000292894219086278,0.239392854508639
"MGP",0.208776785714286,0.275218791946309,3.94899427750123,9.03405309519243e-05,0.000292897559637638,0.23925646054639
"DDX43",-0.185030357142857,-0.137697539149888,-3.94878312328965,9.04177008365971e-05,0.00029310875801333,0.238450311838924
"MAPKAPK3",0.244550446428571,0.125993959731544,3.94868416910321,9.04538868121311e-05,0.00029318705956877,0.238072536486885
"NFAT5",0.248653125,-0.0498787472035794,3.94789016526918,9.07447386270217e-05,0.000294090675736569,0.235041605392813
"C10orf92",0.292251339285714,0.0978503355704698,3.94781129503608,9.07736779437816e-05,0.00029414534363485,0.23474056717519
"LIPE",0.252329910714286,0.18078255033557,3.94755760445307,9.08668222132357e-05,0.000294408020700988,0.233772298844971
"NADSYN1",0.218290625,0.0583595078299776,3.9467778288661,9.11536895834509e-05,0.000295298206297465,0.230796471156284
"SNORD73A",-0.233927678571429,-0.0557454138702461,-3.94621750380144,9.13603541253945e-05,0.000295928367583094,0.228658463999011
"HBB",-0.234768303571429,0.0978241610738255,-3.94513853008234,9.17595628793656e-05,0.000297181954843751,0.224542273202386
"TNS3",0.247766071428572,0.0848782997762864,3.9435675142207,9.23437782222672e-05,0.000299034310660493,0.218550869230489
"POLR1E",-0.181478125,-0.159455257270694,-3.94287087187883,9.26039656240079e-05,0.000299837022897399,0.215894790341024
"KHDRBS1",-0.237769642857143,0.0516140939597315,-3.94124629804394,9.32134251512367e-05,0.000301770259610115,0.209702506935275
"ZCWPW2",0.230596428571429,0.300643400447427,3.94031821386814,9.35632998167693e-05,0.000302862711202847,0.206166061003253
"AW979088",-0.211643303571429,-0.261714541387025,-3.93934072296167,9.39331451699206e-05,0.000304019508766187,0.202442195196418
"LOC100507062",0.251917857142857,0.0442170022371365,3.93860893468814,9.42109320770662e-05,0.000304878086700392,0.199654928707736
"DDX3X",-0.240373214285714,-0.0181612975391499,-3.93857483942191,9.42238935989946e-05,0.00030487954311782,0.199525077024295
"PSENEN",-0.21870625,0.0490563758389262,-3.93844352679781,9.42738286716208e-05,0.000305000618304575,0.199024983263275
"MOSPD2",0.256946428571429,0.0267076062639821,3.93821258435384,9.43617114208688e-05,0.00030524441575783,0.198145495086492
"PIP4K2B",-0.189228571428571,-0.0753715883668904,-3.93781469781253,9.4513305079166e-05,0.000305694215313129,0.1966303541942
"DYRK4",-0.216316071428571,-0.129741163310962,-3.93776532751721,9.45321311044231e-05,0.000305714528301603,0.196442363481683
"SFPQ",-0.226576339285714,-0.139074944071588,-3.93709571712483,9.47878199772733e-05,0.00030650074272906,0.193892859383692
"UTP6",-0.231053125,-0.126015659955257,-3.93645499488824,9.50330912208064e-05,0.000307253067118032,0.19145372555644
"KDM3A",-0.236941071428571,-0.0745664429530201,-3.93631407023146,9.50871183869828e-05,0.00030738695951897,0.190917296332266
"SECTM1",-0.238259821428572,-0.116614093959732,-3.93592138076571,9.52378197377287e-05,0.000307833292395407,0.189422620130058
"CXCL14",0.239271875,0.351715436241611,3.93545019203199,9.54189451454212e-05,0.000308377832268385,0.187629340067342
"ST3GAL4",-0.208110267857143,-0.189366890380313,-3.93508013139286,9.55614255299228e-05,0.000308797350127723,0.186221080745526
"NACA",-0.23199375,0.0720288590604027,-3.93471875871299,9.57007553537205e-05,0.000309206577361371,0.184846003023279
"BX089851",0.228841071428571,0.0295402684563758,3.9343921160634,9.58268603196383e-05,0.000309572972592993,0.183603180114746
"C20orf4",-0.232880803571429,-0.0911346756152125,-3.9330180153845,9.63590769336516e-05,0.000311251058684945,0.17837600592885
"ARL14",-0.197299553571429,-0.15911096196868,-3.93109286227605,9.71094379892739e-05,0.000313633238558334,0.171055467335335
"C17orf109",-0.191432142857143,-0.211151006711409,-3.93001523121838,9.75318755218465e-05,0.000314955836564585,0.166959160630387
"LOC100133050",-0.252192857142857,-0.0279738255033557,-3.92968471020643,9.76617900311687e-05,0.0003153335761865,0.165702990257307
"MOCS2",-0.232493303571429,0.0793527964205817,-3.92938613238579,9.77792898438767e-05,0.00031567113605135,0.164568307525627
"MMP19",-0.231304910714286,-0.0137140939597315,-3.92827641553622,9.82171731343525e-05,0.000317042797050987,0.16035176816767
"CEACAM4",-0.246945535714286,-0.127345413870246,-3.92681143896181,9.87980830986799e-05,0.000318875720390547,0.154787074022535
"BTAF1",0.238637946428571,-0.0219968680089485,3.92664677232968,9.88635817198747e-05,0.000319044862845968,0.15416171159101
"PGRMC1",-0.238854910714286,-0.0172852348993289,-3.92525276410029,9.94197193813093e-05,0.000320797103003674,0.1488686037133
"BHLHA15",-0.246537053571429,-0.0821131991051454,-3.92519558557982,9.94425938057227e-05,0.000320828429214597,0.148651532067212
"P2RX1",-0.200816964285714,-0.0944472035794183,-3.92500712603376,9.95180228560966e-05,0.00032102927997847,0.147936088155091
"GRINA",-0.230164285714286,-0.165644742729306,-3.9248999415848,9.95609465281551e-05,0.000321125234281679,0.147529201070908
"CS",-0.234578125,-0.163556599552573,-3.92465797940849,9.96579084981397e-05,0.000321395435982354,0.146610717261945
"FAM164C",0.241034375,0.143529306487696,3.92456663113871,9.96945379144037e-05,0.000321471020232657,0.14626397476906
"TCAP",-0.196127678571429,-0.184870469798658,-3.92329056073711,0.000100207559699453,0.000323082537014591,0.141421019370187
"DISP1",0.230277232142857,0.248001118568233,3.92295469056689,0.000100343005442987,0.000323476432945455,0.140146566838459
"ZNF460",-0.238225,0.00487897091722595,-3.92221643008948,0.000100641331955849,0.000324395235066155,0.137345611862765
"KDM2B",-0.207110714285714,-0.286375838926175,-3.92176682713877,0.000100823425023722,0.000324939190712611,0.135640063534179
"ALKBH8",0.246585267857143,0.181610738255034,3.92130933561706,0.000101009033238395,0.000325452346344991,0.133904778359618
"C15orf24",-0.220252232142857,0.0152161073825503,-3.92130852980516,0.000101009360448423,0.000325452346344991,0.133901722047494
"EYA2",-0.216110267857143,-0.197482774049217,-3.91994887181408,0.00010156289855427,0.000327158167157587,0.128745601198668
